id	level	初级巽风灵符	提高韧性1%	class	resist_type	duration	effect_interval	addition_threat	effectlist	effect_argument	deadcancel	can_active_cancel
511110005	36	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[288]	[]	0
511110005	35	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[280]	[]	0
511110005	34	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[272]	[]	0
511110005	33	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[264]	[]	0
511110005	32	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[256]	[]	0
511110005	31	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[248]	[]	0
511110005	30	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[240]	[]	0
511110005	29	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[232]	[]	0
511110005	28	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[224]	[]	0
511110005	27	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[216]	[]	0
511110005	26	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[208]	[]	0
511110005	25	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[200]	[]	0
511110005	24	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[192]	[]	0
511110005	23	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[184]	[]	0
511110005	22	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[176]	[]	0
511110005	21	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[168]	[]	0
511110005	20	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[160]	[]	0
511110005	19	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[152]	[]	0
511110005	18	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[144]	[]	0
511110005	17	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[136]	[]	0
511110005	16	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[128]	[]	0
511110005	15	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[120]	[]	0
511110005	14	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[112]	[]	0
511110005	13	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[104]	[]	0
511110005	12	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[96]	[]	0
511110005	11	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[88]	[]	0
511110005	10	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[80]	[]	0
511110005	9	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[72]	[]	0
511110005	8	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[64]	[]	0
511110005	7	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[56]	[]	0
511110005	6	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[48]	[]	0
511110005	5	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[40]	[]	0
511110005	4	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[32]	[]	0
511110005	3	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[24]	[]	0
511110005	2	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[16]	[]	0
511110005	1	魔防加强	魔防加强	0	6	0	0	0	[magicdefense]	[8]	[]	0
520000003	10	雷霆箭	移动速度降低30%，防御力-2%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-20,-20,-20]	[1]	0
520000003	9	雷霆箭	移动速度降低30%，防御力-4%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-18,-18,-18]	[1]	0
520000003	8	雷霆箭	移动速度降低30%，防御力-6%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-16,-16,-16]	[1]	0
520000003	7	雷霆箭	移动速度降低30%，防御力-8%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-14,-14,-14]	[1]	0
520000003	6	雷霆箭	移动速度降低30%，防御力-10%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-12,-12,-12]	[1]	0
520000003	5	雷霆箭	移动速度降低30%，防御力-12%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-10,-10,-10]	[1]	0
520000003	4	雷霆箭	移动速度降低30%，防御力-14%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-8,-8,-8]	[1]	0
520000003	3	雷霆箭	移动速度降低30%，防御力-16%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-6,-6,-6]	[1]	0
520000003	2	雷霆箭	移动速度降低30%，防御力-18%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-4,-4,-4]	[1]	0
520000003	1	雷霆箭	移动速度降低30%，防御力-20%	0	5	6000	0	0	[movespeed,magicdefense_percent,rangedefense_percent,meleedefense_percent]	[-30,-2,-2,-2]	[1]	0
520000004	10	锁魂箭	定身状态，无法移动	0	1	5000	0	0	[]	[]	[1]	0
520000004	9	锁魂箭	定身状态，无法移动	0	1	4700	0	0	[]	[]	[1]	0
520000004	8	锁魂箭	定身状态，无法移动	0	1	4400	0	0	[]	[]	[1]	0
520000004	7	锁魂箭	定身状态，无法移动	0	1	4100	0	0	[]	[]	[1]	0
520000004	6	锁魂箭	定身状态，无法移动	0	1	3800	0	0	[]	[]	[1]	0
520000004	5	锁魂箭	定身状态，无法移动	0	1	3500	0	0	[]	[]	[1]	0
520000004	4	锁魂箭	定身状态，无法移动	0	1	3200	0	0	[]	[]	[1]	0
520000004	3	锁魂箭	定身状态，无法移动	0	1	2900	0	0	[]	[]	[1]	0
520000004	2	锁魂箭	定身状态，无法移动	0	1	2600	0	0	[]	[]	[1]	0
520000004	1	锁魂箭	定身状态，无法移动	0	1	2300	0	0	[]	[]	[1]	0
520000006	10	鹰之守护	暴击+100，命中+100	0	6	15000	0	0	[criticalrate,hitrate]	[280,280]	[1]	1
520000006	9	鹰之守护	暴击+120，命中+120	0	6	15000	0	0	[criticalrate,hitrate]	[260,260]	[1]	1
520000006	8	鹰之守护	暴击+140，命中+140	0	6	15000	0	0	[criticalrate,hitrate]	[240,240]	[1]	1
520000006	7	鹰之守护	暴击+160，命中+160	0	6	15000	0	0	[criticalrate,hitrate]	[220,220]	[1]	1
520000006	6	鹰之守护	暴击+180，命中+180	0	6	15000	0	0	[criticalrate,hitrate]	[200,200]	[1]	1
520000006	5	鹰之守护	暴击+200，命中+200	0	6	15000	0	0	[criticalrate,hitrate]	[180,180]	[1]	1
520000006	4	鹰之守护	暴击+220，命中+220	0	6	15000	0	0	[criticalrate,hitrate]	[160,160]	[1]	1
520000006	3	鹰之守护	暴击+240，命中+240	0	6	15000	0	0	[criticalrate,hitrate]	[140,140]	[1]	1
520000006	2	鹰之守护	暴击+260，命中+260	0	6	15000	0	0	[criticalrate,hitrate]	[120,120]	[1]	1
520000006	1	鹰之守护	暴击+280，命中+280	0	6	15000	0	0	[criticalrate,hitrate]	[100,100]	[1]	1
530000003	10	冲锋斩	减速50%，持续2秒	0	5	6500	0	0	[movespeed]	[-50]	[1]	0
530000003	9	冲锋斩	减速50%，持续2.5秒	0	5	6000	0	0	[movespeed]	[-50]	[1]	0
530000003	8	冲锋斩	减速50%，持续3秒	0	5	5500	0	0	[movespeed]	[-50]	[1]	0
530000003	7	冲锋斩	减速50%，持续3.5秒	0	5	5000	0	0	[movespeed]	[-50]	[1]	0
530000003	6	冲锋斩	减速50%，持续4秒	0	5	4500	0	0	[movespeed]	[-50]	[1]	0
530000003	5	冲锋斩	减速50%，持续4.5秒	0	5	4000	0	0	[movespeed]	[-50]	[1]	0
530000003	4	冲锋斩	减速50%，持续5秒	0	5	3500	0	0	[movespeed]	[-50]	[1]	0
530000003	3	冲锋斩	减速50%，持续5.5秒	0	5	3000	0	0	[movespeed]	[-50]	[1]	0
530000003	2	冲锋斩	减速50%，持续6秒	0	5	2500	0	0	[movespeed]	[-50]	[1]	0
530000003	1	冲锋斩	减速50%，持续6.5秒	0	5	2000	0	0	[movespeed]	[-50]	[1]	0
530000004	10	雷鸣斩	昏迷1.5秒	0	3	3300	0	1000	[]	[]	[1]	0
530000004	9	雷鸣斩	昏迷1.7秒	0	3	3100	0	1000	[]	[]	[1]	0
530000004	8	雷鸣斩	昏迷1.9秒	0	3	2900	0	1000	[]	[]	[1]	0
530000004	7	雷鸣斩	昏迷2.1秒	0	3	2700	0	1000	[]	[]	[1]	0
530000004	6	雷鸣斩	昏迷2.3秒	0	3	2500	0	1000	[]	[]	[1]	0
530000004	5	雷鸣斩	昏迷2.5秒	0	3	2300	0	1000	[]	[]	[1]	0
530000004	4	雷鸣斩	昏迷2.7秒	0	3	2100	0	1000	[]	[]	[1]	0
530000004	3	雷鸣斩	昏迷2.9秒	0	3	1900	0	1000	[]	[]	[1]	0
530000004	2	雷鸣斩	昏迷3.1秒	0	3	1700	0	1000	[]	[]	[1]	0
530000004	1	雷鸣斩	昏迷3.3秒	0	3	1500	0	1000	[]	[]	[1]	0
530000005	10	自由祝福	伤害减免+220，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[400,400,400]	[1]	0
530000005	9	自由祝福	伤害减免+240，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[380,380,380]	[1]	0
530000005	8	自由祝福	伤害减免+260，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[360,360,360]	[1]	0
530000005	7	自由祝福	伤害减免+280，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[340,340,340]	[1]	0
530000005	6	自由祝福	伤害减免+300，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[320,320,320]	[1]	0
530000005	5	自由祝福	伤害减免+320，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[300,300,300]	[1]	0
530000005	4	自由祝福	伤害减免+340，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[280,280,280]	[1]	0
530000005	3	自由祝福	伤害减免+360，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[260,260,260]	[1]	0
530000005	2	自由祝福	伤害减免+380，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[240,240,240]	[1]	0
530000005	1	自由祝福	伤害减免+400，持续10秒	0	6	10000	0	0	[magicimmunity,rangeimmunity,meleeimmunity]	[220,220,220]	[1]	0
530000006	10	利刃风暴	攻击-15%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-25,-25,-25]	[1]	0
530000006	9	利刃风暴	攻击-16%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-23,-23,-23]	[1]	0
530000006	8	利刃风暴	攻击-17%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-22,-22,-22]	[1]	0
530000006	7	利刃风暴	攻击-18%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-21,-21,-21]	[1]	0
530000006	6	利刃风暴	攻击-19%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-20,-20,-20]	[1]	0
530000006	5	利刃风暴	攻击-20%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-19,-19,-19]	[1]	0
530000006	4	利刃风暴	攻击-21%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-18,-18,-18]	[1]	0
530000006	3	利刃风暴	攻击-22%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-17,-17,-17]	[1]	0
530000006	2	利刃风暴	攻击-23%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-16,-16,-16]	[1]	0
530000006	1	利刃风暴	攻击-25%，持续15秒	0	6	15000	0	0	[rangepower_percent,magicpower_percent,meleepower_percent]	[-15,-15,-15]	[1]	0
600000025	1	瞬移	瞬间移动到目标面前	0	6	0	0	0	[]	[]	[1]	0
600000026	1	反击风暴	将受到伤害的80%反弹回去，持续8秒	0	6	10000	0	0	[]	[50]	[1]	0
600000026	3	反伤	将受到伤害的80%反弹回去，持续15秒	0	6	15000	0	0	[]	[80]	[1]	0
600000026	2	反伤	将受到伤害的50%反弹回去，持续10秒	0	6	8000	0	0	[]	[80]	[1]	0
600000030	4	回血	直接回复400点生命	2	6	0	0	0	[hpeffect]	[1600]	[1]	0
600000030	3	回血	直接回复800点生命	2	6	0	0	0	[hpeffect]	[1200]	[1]	0
600000030	2	回血	直接回复1200点生命	2	6	0	0	0	[hpeffect]	[800]	[1]	0
600000030	1	回血	直接回复1600点生命	2	6	0	0	0	[hpeffect]	[400]	[1]	0
600000032	4	回魔	直接回复200点法力	2	6	0	0	0	[mpeffect]	[800]	[1]	0
600000032	3	回魔	直接回复400点法力	2	6	0	0	0	[mpeffect]	[600]	[1]	0
600000032	2	回魔	直接回复600点法力	2	6	0	0	0	[mpeffect]	[400]	[1]	0
600000032	1	回魔	直接回复800点法力	2	6	0	0	0	[mpeffect]	[200]	[1]	0
600000047	4	回血	直接回复1500点生命	2	2	6	0	0	[hpeffect]	[12000]	[1]	0
600000047	3	回血	直接回复3000点生命	2	2	6	0	0	[hpeffect]	[6000]	[1]	0
600000047	2	回血	直接回复6000点生命	2	2	6	0	0	[hpeffect]	[3000]	[1]	0
600000047	1	回血	直接回复12000点生命	2	2	6	0	0	[hpeffect]	[1500]	[1]	0
600000048	1	1.5倍经验1小时	打怪获得经验的效率提高50%	0	9	3600000	0	0	[]	[{1,50}]	[]	0
600000049	3	初级血瓶	初级血参：每10秒回复一定量的生命，每次最高回复400点生命	3	6	-1	10000	0	[hp_package]	[1600]	[]	1
600000049	2	中级血瓶	中级血参：每10秒回复一定量的生命，每次最高回复800点生命	3	6	-1	10000	0	[hp_package]	[1200]	[]	1
600000049	1	高级血瓶	高级血参：每10秒回复一定量的生命，每次最高回复1200点生命	3	6	-1	10000	0	[hp_package]	[800]	[]	1
600000049	0	特级血瓶	特级血参：每10秒回复一定量的生命，每次最高回复1600点生命	3	6	-1	10000	0	[hp_package]	[400]	[]	1
600000064	3	初级麝香	初级麝香：每10秒回复一定量的法力，每次最高回复200点法力	7	6	-1	10000	0	[mp_package]	[800]	[]	1
600000064	2	中级麝香	中级麝香：每10秒回复一定量的法力，每次最高回复400点法力	7	6	-1	10000	0	[mp_package]	[600]	[]	1
600000064	1	高级麝香	高级麝香：每10秒回复一定量的法力，每次最高回复600点法力	7	6	-1	10000	0	[mp_package]	[400]	[]	1
600000064	0	特级麝香	特级麝香：每10秒回复一定量的法力，每次最高回复800点法力	7	6	-1	10000	0	[mp_package]	[200]	[]	1
600000065	1	王者荣耀	国王战获胜后奖励，打怪或者密修获得经验和灵力的效率提高100%（可与双倍经验丹效果叠加）	0	9	7200000	0	0	[]	[100]	[]	1
600000066	1	扰乱	打断目标正在使用的吟唱技能	0	2	100	0	0	[]	[]	[1]	0
610000048	1	多倍经验1小时	打怪获得经验和温泉获得经验灵力的效率提高50%	0	9	3600000	0	0	[]	[{1,50},{2,50}]	[]	0
611111121	1	减速	减速45%	0	6	-1	0	0	[movespeed]	[-45]	[]	0
740000001	1	临阵脱逃	战场逃兵：5分钟内无法重返战场	4	11	300000	0	0	[]	[]	[]	0
740000002	1	灵魂守护（战场）	复活保护：在战场复活点复活后5秒内处于无敌状态。	0	7	5000	0	0	[]	[]	[2]	0
750000001	10	元素治疗	元素治疗：每秒回复65点生命，持续5秒，总共回复325点生命值。	0	6	5010	1000	0	[hpeffect]	[2314]	[1]	0
750000001	9	元素治疗	元素治疗：每秒回复106点生命，持续5秒，总共回复530点生命值。	0	6	5010	1000	0	[hpeffect]	[1014]	[1]	0
750000001	8	元素治疗	元素治疗：每秒回复136点生命，持续5秒，总共回复680点生命值。	0	6	5010	1000	0	[hpeffect]	[616]	[1]	0
750000001	7	元素治疗	元素治疗：每秒回复225点生命，持续5秒，总共回复1125点生命值。	0	6	5010	1000	0	[hpeffect]	[527]	[1]	0
750000001	6	元素治疗	元素治疗：每秒回复293点生命，持续5秒，总共回复1465点生命值。	0	6	5010	1000	0	[hpeffect]	[381]	[1]	0
750000001	5	元素治疗	元素治疗：每秒回复381点生命，持续5秒，总共回复1905点生命值。	0	6	5010	1000	0	[hpeffect]	[293]	[1]	0
750000001	4	元素治疗	元素治疗：每秒回复527点生命，持续5秒，总共回复2635点生命值。	0	6	5010	1000	0	[hpeffect]	[225]	[1]	0
750000001	3	元素治疗	元素治疗：每秒回复616点生命，持续5秒，总共回复3080点生命值。	0	6	5010	1000	0	[hpeffect]	[136]	[1]	0
750000001	2	元素治疗	元素治疗：每秒回复1014点生命，持续5秒，总共回复5070点生命值。	0	6	5010	1000	0	[hpeffect]	[106]	[1]	0
750000001	1	元素治疗	元素治疗：每秒回复2314点生命，持续5秒，总共回复11570点生命值。	0	6	5010	1000	0	[hpeffect]	[65]	[1]	0
750000002	10	战斗怒吼	战斗怒吼：增加自身62点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[1801,1801,1801]	[1]	0
750000002	9	战斗怒吼	战斗怒吼：增加自身120点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[1518,1518,1518]	[1]	0
750000002	8	战斗怒吼	战斗怒吼：增加自身162点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[795,795,795]	[1]	0
750000002	7	战斗怒吼	战斗怒吼：增加自身285点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[690,690,690]	[1]	0
750000002	6	战斗怒吼	战斗怒吼：增加自身358点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[455,455,455]	[1]	0
750000002	5	战斗怒吼	战斗怒吼：增加自身455点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[358,358,358]	[1]	0
750000002	4	战斗怒吼	战斗怒吼：增加自身690点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[285,285,285]	[1]	0
750000002	3	战斗怒吼	战斗怒吼：增加自身795点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[162,162,162]	[1]	0
750000002	2	战斗怒吼	战斗怒吼：增加自身1518点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[120,120,120]	[1]	0
750000002	1	战斗怒吼	战斗怒吼：增加自身1801点攻击力，持续8秒。	0	6	8000	0	0	[magicpower,rangepower,meleepower]	[62,62,62]	[1]	0
750000003	10	圣光护盾	圣光护盾：增加自身33点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[1270,1270,1270]	[1]	0
750000003	9	圣光护盾	圣光护盾：增加自身69点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[1062,1062,1062]	[1]	0
750000003	8	圣光护盾	圣光护盾：增加自身98点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[548,548,548]	[1]	0
750000003	7	圣光护盾	圣光护盾：增加自身186点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[470,470,470]	[1]	0
750000003	6	圣光护盾	圣光护盾：增加自身238点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[305,305,305]	[1]	0
750000003	5	圣光护盾	圣光护盾：增加自身305点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[238,238,238]	[1]	0
750000003	4	圣光护盾	圣光护盾：增加自身470点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[186,186,186]	[1]	0
750000003	3	圣光护盾	圣光护盾：增加自身548点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[98,98,98]	[1]	0
750000003	2	圣光护盾	圣光护盾：增加自身1062点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[69,69,69]	[1]	0
750000003	1	圣光护盾	圣光护盾：增加自身1270点防御力，持续8秒。	0	6	8000	0	0	[meleedefense,rangedefense,magicdefense]	[33,33,33]	[1]	0
750000004	10	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-961]	[1]	0
750000004	9	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-807]	[1]	0
750000004	8	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-545]	[1]	0
750000004	7	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-471]	[1]	0
750000004	6	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-361]	[1]	0
750000004	5	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-283]	[1]	0
750000004	4	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	8000	0	0	[hpeffect]	[-224]	[1]	0
750000004	3	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	6000	0	0	[hpeffect]	[-125]	[1]	0
750000004	2	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	6000	0	0	[hpeffect]	[-92]	[1]	0
750000004	1	极寒冰封	极寒冰封：被冰冻定身，8秒内无法移动。	0	1	6000	0	0	[hpeffect]	[-54]	[1]	0
750000005	10	涅槃守护	涅槃守护：增加自身攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[720,720,720]	[]	0
750000005	9	涅槃守护	涅槃守护：增加自身25攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[607,607,607]	[]	0
750000005	8	涅槃守护	涅槃守护：增加自身48攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[318,318,318]	[]	0
750000005	7	涅槃守护	涅槃守护：增加自身65攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[276,276,276]	[]	0
750000005	6	涅槃守护	涅槃守护：增加自身114攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[182,182,182]	[]	0
750000005	5	涅槃守护	涅槃守护：增加自身143攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[143,143,143]	[]	0
750000005	4	涅槃守护	涅槃守护：增加自身182攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[114,114,114]	[]	0
750000005	3	涅槃守护	涅槃守护：增加自身276攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[65,65,65]	[]	0
750000005	2	涅槃守护	涅槃守护：增加自身318攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[48,48,48]	[]	0
750000005	1	涅槃守护	涅槃守护：增加自身607攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[25,25,25]	[]	0
750000005	0	涅槃守护	涅槃守护：增加自身720攻击力。	0	6	30000	0	0	[magicpower,rangepower,meleepower]	[0,0,0]	[]	0
750000006	10	远古守护（远）	远古守护（远）：增加自身远攻防御力。	0	6	30000	0	0	[rangedefense]	[508]	[]	0
750000006	9	远古守护（远）	远古守护（远）：增加自身13远攻防御力。	0	6	30000	0	0	[rangedefense]	[425]	[]	0
750000006	8	远古守护（远）	远古守护（远）：增加自身28远攻防御力。	0	6	30000	0	0	[rangedefense]	[219]	[]	0
750000006	7	远古守护（远）	远古守护（远）：增加自身39远攻防御力。	0	6	30000	0	0	[rangedefense]	[188]	[]	0
750000006	6	远古守护（远）	远古守护（远）：增加自身74远攻防御力。	0	6	30000	0	0	[rangedefense]	[122]	[]	0
750000006	5	远古守护（远）	远古守护（远）：增加自身95远攻防御力。	0	6	30000	0	0	[rangedefense]	[95]	[]	0
750000006	4	远古守护（远）	远古守护（远）：增加自身122远攻防御力。	0	6	30000	0	0	[rangedefense]	[74]	[]	0
750000006	3	远古守护（远）	远古守护（远）：增加自身188远攻防御力。	0	6	30000	0	0	[rangedefense]	[39]	[]	0
750000006	2	远古守护（远）	远古守护（远）：增加自身219远攻防御力。	0	6	30000	0	0	[rangedefense]	[28]	[]	0
750000006	1	远古守护（远）	远古守护（远）：增加自身425远攻防御力。	0	6	30000	0	0	[rangedefense]	[13]	[]	0
750000006	0	远古守护（远）	远古守护（远）：增加自身508远攻防御力。	0	6	30000	0	0	[rangedefense]	[0]	[]	0
750000007	10	远古守护（近）	远古守护（近）：增加自身近攻防御力。	0	6	30000	0	0	[meleedefense]	[508]	[]	0
750000007	9	远古守护（近）	远古守护（近）：增加自身13近攻防御力。	0	6	30000	0	0	[meleedefense]	[425]	[]	0
750000007	8	远古守护（近）	远古守护（近）：增加自身28近攻防御力。	0	6	30000	0	0	[meleedefense]	[219]	[]	0
750000007	7	远古守护（近）	远古守护（近）：增加自身39近攻防御力。	0	6	30000	0	0	[meleedefense]	[188]	[]	0
750000007	6	远古守护（近）	远古守护（近）：增加自身74近攻防御力。	0	6	30000	0	0	[meleedefense]	[122]	[]	0
750000007	5	远古守护（近）	远古守护（近）：增加自身95近攻防御力。	0	6	30000	0	0	[meleedefense]	[95]	[]	0
750000007	4	远古守护（近）	远古守护（近）：增加自身122近攻防御力。	0	6	30000	0	0	[meleedefense]	[74]	[]	0
750000007	3	远古守护（近）	远古守护（近）：增加自身188近攻防御力。	0	6	30000	0	0	[meleedefense]	[39]	[]	0
750000007	2	远古守护（近）	远古守护（近）：增加自身219近攻防御力。	0	6	30000	0	0	[meleedefense]	[28]	[]	0
750000007	1	远古守护（近）	远古守护（近）：增加自身425近攻防御力。	0	6	30000	0	0	[meleedefense]	[13]	[]	0
750000007	0	远古守护（近）	远古守护（近）：增加自身508近攻防御力。	0	6	30000	0	0	[meleedefense]	[0]	[]	0
750000008	10	远古守护（魔）	远古守护（魔）：增加自身魔攻防御力。	0	6	30000	0	0	[magicdefense]	[508]	[]	0
750000008	9	远古守护（魔）	远古守护（魔）：增加自身13魔攻防御力。	0	6	30000	0	0	[magicdefense]	[425]	[]	0
750000008	8	远古守护（魔）	远古守护（魔）：增加自身28魔攻防御力。	0	6	30000	0	0	[magicdefense]	[219]	[]	0
750000008	7	远古守护（魔）	远古守护（魔）：增加自身39魔攻防御力。	0	6	30000	0	0	[magicdefense]	[188]	[]	0
750000008	6	远古守护（魔）	远古守护（魔）：增加自身74魔攻防御力。	0	6	30000	0	0	[magicdefense]	[122]	[]	0
750000008	5	远古守护（魔）	远古守护（魔）：增加自身95魔攻防御力。	0	6	30000	0	0	[magicdefense]	[95]	[]	0
750000008	4	远古守护（魔）	远古守护（魔）：增加自身122魔攻防御力。	0	6	30000	0	0	[magicdefense]	[74]	[]	0
750000008	3	远古守护（魔）	远古守护（魔）：增加自身188魔攻防御力。	0	6	30000	0	0	[magicdefense]	[39]	[]	0
750000008	2	远古守护（魔）	远古守护（魔）：增加自身219魔攻防御力。	0	6	30000	0	0	[magicdefense]	[28]	[]	0
750000008	1	远古守护（魔）	远古守护（魔）：增加自身425魔攻防御力。	0	6	30000	0	0	[magicdefense]	[13]	[]	0
