id	level	name	type	rate	target_type	max_distance	isaoe	aoeradius	interrupt	aoe_max_target	target_destroy	aoe_target_destroy	self_destroy	cooldown	cast_type	cast_time	addtion_threat	target_buff	caster_buff	remove_buff	cost	flyspeed	learn_level	class	script	money	required_skills	hit_addition	soulpower	creature	items	addtion_power
520000001	6	寒冰箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	2500	1	0	0	[]	[]	0	-44	0	45	2	[]	6792	[]	{0,0}	0	[0]	[]	80
520000001	7	寒冰箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	2500	1	0	0	[]	[]	0	-48	0	53	2	[]	10225	[]	{0,0}	0	[0]	[]	99
520000001	8	寒冰箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	2500	1	0	0	[]	[]	0	-52	0	61	2	[]	14531	[]	{0,0}	0	[0]	[]	120
520000001	9	寒冰箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	2500	1	0	0	[]	[]	0	-56	0	69	2	[]	19774	[]	{0,0}	0	[0]	[]	143
520000001	10	寒冰箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	2500	1	0	0	[]	[]	0	-60	0	77	2	[]	26013	[]	{0,0}	0	[0]	[]	168
520000002	1	天火箭	1	0	4	14	1	8	0	3	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-30	0	7	2	[]	35	[]	{0,0}	0	[0]	[]	20
520000002	2	天火箭	1	0	4	14	1	8	0	3	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-40	0	15	2	[]	236	[]	{0,0}	0	[0]	[]	26
520000002	3	天火箭	1	0	4	14	1	8	0	4	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-50	0	23	2	[]	668	[]	{0,0}	0	[0]	[]	33
520000002	4	天火箭	1	0	4	14	1	8	0	4	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-60	0	31	2	[]	1675	[]	{0,0}	0	[0]	[]	41
520000002	5	天火箭	1	0	4	14	1	8	0	5	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-70	0	39	2	[]	4749	[]	{0,0}	0	[0]	[]	50
520000002	6	天火箭	1	0	4	14	1	8	0	5	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-80	0	47	2	[]	7572	[]	{0,0}	0	[0]	[]	60
520000002	7	天火箭	1	0	4	14	1	8	0	5	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-90	0	55	2	[]	11217	[]	{0,0}	0	[0]	[]	71
520000002	8	天火箭	1	0	4	14	1	8	0	5	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-100	0	63	2	[]	15751	[]	{0,0}	0	[0]	[]	83
520000002	9	天火箭	1	0	4	14	1	8	0	6	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-110	0	71	2	[]	21238	[]	{0,0}	0	[0]	[]	96
520000002	10	天火箭	1	0	4	14	1	8	0	6	{1,0}	{1,0}	{0,0}	5000	1	0	0	[]	[]	0	-120	0	79	2	[]	27736	[]	{0,0}	0	[0]	[]	110
520000003	1	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,1},1000}]	[]	0	-104	80	14	2	[]	167	[]	{0,0}	0	[0]	[]	30
520000003	2	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,2},1000}]	[]	0	-120	0	21	2	[]	510	[]	{0,0}	0	[0]	[]	38
520000003	3	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,3},1000}]	[]	0	-135	0	28	2	[]	1074	[]	{0,0}	0	[0]	[]	48
520000003	4	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,4},1000}]	[]	0	-151	0	35	2	[]	3624	[]	{0,0}	0	[0]	[]	60
520000003	5	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,5},1000}]	[]	0	-166	0	42	2	[]	5716	[]	{0,0}	0	[0]	[]	74
520000003	6	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,6},1000}]	[]	0	-182	0	49	2	[]	8403	[]	{0,0}	0	[0]	[]	90
520000003	7	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,7},1000}]	[]	0	-198	0	56	2	[]	11734	[]	{0,0}	0	[0]	[]	108
520000003	8	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,8},1000}]	[]	0	-213	0	63	2	[]	15751	[]	{0,0}	0	[0]	[]	128
520000003	9	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,9},1000}]	[]	0	-229	0	70	2	[]	20498	[]	{0,0}	0	[0]	[]	150
520000003	10	雷霆箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	20000	1	0	0	[{{520000003,10},1000}]	[]	0	-244	0	77	2	[]	26013	[]	{0,0}	0	[0]	[]	174
520000004	1	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,1},1000}]	[]	0	-130	80	18	2	[]	287	[]	{0,0}	0	[0]	[]	35
520000004	2	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,2},1000}]	[]	0	-143	0	24	2	[]	511	[]	{0,0}	0	[0]	[]	43
520000004	3	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,3},1000}]	[]	0	-156	0	30	2	[]	1465	[]	{0,0}	0	[0]	[]	53
520000004	4	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,4},1000}]	[]	0	-169	0	36	2	[]	3888	[]	{0,0}	0	[0]	[]	65
520000004	5	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,5},1000}]	[]	0	-182	0	42	2	[]	5716	[]	{0,0}	0	[0]	[]	79
520000004	6	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,6},1000}]	[]	0	-195	0	48	2	[]	7981	[]	{0,0}	0	[0]	[]	95
520000004	7	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,7},1000}]	[]	0	-208	0	54	2	[]	10714	[]	{0,0}	0	[0]	[]	113
520000004	8	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,8},1000}]	[]	0	-221	0	60	2	[]	13943	[]	{0,0}	0	[0]	[]	133
520000004	9	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,9},1000}]	[]	0	-234	0	66	2	[]	17694	[]	{0,0}	0	[0]	[]	155
520000004	10	锁魂箭	1	0	4	14	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{520000004,10},1000}]	[]	0	-247	0	72	2	[]	21994	[]	{0,0}	0	[0]	[]	179
520000005	1	九天神雷箭	1	0	4	14	1	8	1	5	{1.1,0}	{1.1,0}	{0,0}	45000	2	1500	0	[]	[]	0	-260	80	30	2	{skill_bahuangzhumo,[]}	2465	[]	{100,100}	0	[0]	[]	110
520000005	2	九天神雷箭	1	0	4	14	1	8	1	5	{1.2,0}	{1.2,0}	{0,0}	45000	2	1500	0	[]	[]	0	-286	0	35	2	{skill_bahuangzhumo,[]}	3624	[]	{100,100}	0	[0]	[]	120
520000005	3	九天神雷箭	1	0	4	14	1	8	1	5	{1.3,0}	{1.3,0}	{0,0}	45000	2	1500	0	[]	[]	0	-312	0	40	2	{skill_bahuangzhumo,[]}	5060	[]	{100,100}	0	[0]	[]	130
520000005	4	九天神雷箭	1	0	4	14	1	8	1	5	{1.4,0}	{1.4,0}	{0,0}	45000	2	1500	0	[]	[]	0	-338	0	45	2	{skill_bahuangzhumo,[]}	6792	[]	{100,100}	0	[0]	[]	140
520000005	5	九天神雷箭	1	0	4	14	1	8	1	5	{1.5,0}	{1.5,0}	{0,0}	45000	2	1500	0	[]	[]	0	-364	0	50	2	{skill_bahuangzhumo,[]}	8839	[]	{100,100}	0	[0]	[]	150
520000005	6	九天神雷箭	1	0	4	14	1	8	1	5	{1.6,0}	{1.6,0}	{0,0}	45000	2	1500	0	[]	[]	0	-390	0	55	2	{skill_bahuangzhumo,[]}	11217	[]	{100,100}	0	[0]	[]	160
520000005	7	九天神雷箭	1	0	4	14	1	8	1	5	{1.7,0}	{1.7,0}	{0,0}	45000	2	1500	0	[]	[]	0	-416	0	60	2	{skill_bahuangzhumo,[]}	13943	[]	{100,100}	0	[0]	[]	170
520000005	8	九天神雷箭	1	0	4	14	1	8	1	5	{1.8,0}	{1.8,0}	{0,0}	45000	2	1500	0	[]	[]	0	-442	0	65	2	{skill_bahuangzhumo,[]}	17032	[]	{100,100}	0	[0]	[]	180
520000005	9	九天神雷箭	1	0	4	14	1	8	1	5	{1.9,0}	{1.9,0}	{0,0}	45000	2	1500	0	[]	[]	0	-468	0	70	2	{skill_bahuangzhumo,[]}	20498	[]	{100,100}	0	[0]	[]	190
520000005	10	九天神雷箭	1	0	4	14	1	8	1	5	{2.0,0}	{2.0,0}	{0,0}	45000	2	1500	0	[]	[]	0	-494	0	75	2	{skill_bahuangzhumo,[]}	24357	[]	{100,100}	0	[0]	[]	200
520000006	1	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,1},1000}]	0	-260	0	35	2	[]	2465	[]	{0,0}	0	[0]	[]	0
520000006	2	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,2},1000}]	0	-286	0	40	2	[]	3624	[]	{0,0}	0	[0]	[]	0
520000006	3	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,3},1000}]	0	-312	0	45	2	[]	5060	[]	{0,0}	0	[0]	[]	0
520000006	4	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,4},1000}]	0	-338	0	50	2	[]	6792	[]	{0,0}	0	[0]	[]	0
520000006	5	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,5},1000}]	0	-364	0	55	2	[]	8839	[]	{0,0}	0	[0]	[]	0
520000006	6	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,6},1000}]	0	-390	0	60	2	[]	11217	[]	{0,0}	0	[0]	[]	0
520000006	7	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,7},1000}]	0	-416	0	65	2	[]	13943	[]	{0,0}	0	[0]	[]	0
520000006	8	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,8},1000}]	0	-442	0	70	2	[]	17032	[]	{0,0}	0	[0]	[]	0
520000006	9	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,9},1000}]	0	-468	0	75	2	[]	20498	[]	{0,0}	0	[0]	[]	0
520000006	10	鹰之守护	1	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	60000	1	0	0	[]	[{{520000006,10},1000}]	0	-494	0	80	2	[]	24357	[]	{0,0}	0	[0]	[]	0
520000011	1	凌风箭	0	0	4	12	0	0	0	0	{1,0}	{0,0}	{0,0}	800	1	0	0	[]	[]	0	0	80	1	2	[]	0	[]	{0,0}	0	[0]	[]	0
521100001	1	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,1},1000}]	0	0	0	60	2	[]	2000	[]	{0,0}	100000	[0]	[]	0
521100001	2	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,2},1000}]	0	0	0	60	2	[]	4000	[]	{0,0}	150000	[0]	[]	0
521100001	3	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,3},1000}]	0	0	0	60	2	[]	6000	[]	{0,0}	200000	[0]	[]	0
521100001	4	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,4},1000}]	0	0	0	60	2	[]	8000	[]	{0,0}	250000	[0]	[]	0
521100001	5	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,5},1000}]	0	0	0	60	2	[]	10000	[]	{0,0}	300000	[0]	[]	0
521100001	6	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,6},1000}]	0	0	0	60	2	[]	12000	[]	{0,0}	350000	[0]	[]	0
521100001	7	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,7},1000}]	0	0	0	60	2	[]	14000	[]	{0,0}	400000	[0]	[]	0
521100001	8	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,8},1000}]	0	0	0	60	2	[]	16000	[]	{0,0}	450000	[0]	[]	0
521100001	9	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,9},1000}]	0	0	0	60	2	[]	18000	[]	{0,0}	500000	[0]	[]	0
521100001	10	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,10},1000}]	0	0	0	60	2	[]	20000	[]	{0,0}	550000	[0]	[]	0
521100001	11	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,11},1000}]	0	0	0	60	2	[]	22000	[]	{0,0}	600000	[0]	[]	0
521100001	12	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,12},1000}]	0	0	0	60	2	[]	24000	[]	{0,0}	650000	[0]	[]	0
521100001	13	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,13},1000}]	0	0	0	60	2	[]	26000	[]	{0,0}	700000	[0]	[]	0
521100001	14	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,14},1000}]	0	0	0	60	2	[]	28000	[]	{0,0}	750000	[0]	[]	0
521100001	15	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,15},1000}]	0	0	0	60	2	[]	30000	[]	{0,0}	800000	[0]	[]	0
521100001	16	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,16},1000}]	0	0	0	60	2	[]	32000	[]	{0,0}	850000	[0]	[]	0
521100001	17	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,17},1000}]	0	0	0	60	2	[]	34000	[]	{0,0}	900000	[0]	[]	0
521100001	18	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,18},1000}]	0	0	0	60	2	[]	36000	[]	{0,0}	950000	[0]	[]	0
521100001	19	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,19},1000}]	0	0	0	60	2	[]	38000	[]	{0,0}	1000000	[0]	[]	0
521100001	20	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,20},1000}]	0	0	0	60	2	[]	40000	[]	{0,0}	1050000	[0]	[]	0
521100001	21	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,21},1000}]	0	0	0	60	2	[]	42000	[]	{0,0}	1100000	[0]	[]	0
521100001	22	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,22},1000}]	0	0	0	60	2	[]	44000	[]	{0,0}	1150000	[0]	[]	0
521100001	23	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,23},1000}]	0	0	0	60	2	[]	46000	[]	{0,0}	1200000	[0]	[]	0
521100001	24	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,24},1000}]	0	0	0	60	2	[]	48000	[]	{0,0}	1250000	[0]	[]	0
521100001	25	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,25},1000}]	0	0	0	60	2	[]	50000	[]	{0,0}	1300000	[0]	[]	0
521100001	26	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,26},1000}]	0	0	0	60	2	[]	52000	[]	{0,0}	1350000	[0]	[]	0
521100001	27	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,27},1000}]	0	0	0	60	2	[]	54000	[]	{0,0}	1400000	[0]	[]	0
521100001	28	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,28},1000}]	0	0	0	60	2	[]	56000	[]	{0,0}	1450000	[0]	[]	0
521100001	29	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,29},1000}]	0	0	0	60	2	[]	58000	[]	{0,0}	1500000	[0]	[]	0
521100001	30	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,30},1000}]	0	0	0	60	2	[]	60000	[]	{0,0}	1550000	[0]	[]	0
521100001	31	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,31},1000}]	0	0	0	60	2	[]	62000	[]	{0,0}	1600000	[0]	[]	0
521100001	32	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,32},1000}]	0	0	0	60	2	[]	64000	[]	{0,0}	1700000	[0]	[]	0
521100001	33	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,33},1000}]	0	0	0	60	2	[]	66000	[]	{0,0}	1800000	[0]	[]	0
521100001	34	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,34},1000}]	0	0	0	60	2	[]	68000	[]	{0,0}	1900000	[0]	[]	0
521100001	35	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,35},1000}]	0	0	0	60	2	[]	70000	[]	{0,0}	2000000	[0]	[]	0
521100001	36	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,36},1000}]	0	0	0	60	2	[]	72000	[]	{0,0}	2100000	[0]	[]	0
521100001	37	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,37},1000}]	0	0	0	60	2	[]	74000	[]	{0,0}	2200000	[0]	[]	0
521100001	38	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,38},1000}]	0	0	0	60	2	[]	76000	[]	{0,0}	2300000	[0]	[]	0
521100001	39	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,39},1000}]	0	0	0	60	2	[]	78000	[]	{0,0}	2400000	[0]	[]	0
521100001	40	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,40},1000}]	0	0	0	60	2	[]	80000	[]	{0,0}	2500000	[0]	[]	0
521100001	41	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,41},1000}]	0	0	0	60	2	[]	82000	[]	{0,0}	3000000	[0]	[]	0
521100001	42	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,42},1000}]	0	0	0	60	2	[]	84000	[]	{0,0}	3500000	[0]	[]	0
521100001	43	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,43},1000}]	0	0	0	60	2	[]	86000	[]	{0,0}	4000000	[0]	[]	0
521100001	44	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,44},1000}]	0	0	0	60	2	[]	88000	[]	{0,0}	4500000	[0]	[]	0
521100001	45	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,45},1000}]	0	0	0	60	2	[]	90000	[]	{0,0}	5000000	[0]	[]	0
521100001	46	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,46},1000}]	0	0	0	60	2	[]	92000	[]	{0,0}	5500000	[0]	[]	0
521100001	47	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,47},1000}]	0	0	0	60	2	[]	94000	[]	{0,0}	6000000	[0]	[]	0
521100001	48	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,48},1000}]	0	0	0	60	2	[]	96000	[]	{0,0}	6500000	[0]	[]	0
521100001	49	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,49},1000}]	0	0	0	60	2	[]	98000	[]	{0,0}	7000000	[0]	[]	0
521100001	50	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,50},1000}]	0	0	0	60	2	[]	100000	[]	{0,0}	7500000	[0]	[]	0
521100002	1	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,1},1000}]	0	0	0	60	2	[]	2000	[]	{0,0}	100000	[0]	[]	0
521100002	2	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,2},1000}]	0	0	0	60	2	[]	4000	[]	{0,0}	150000	[0]	[]	0
521100002	3	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,3},1000}]	0	0	0	60	2	[]	6000	[]	{0,0}	200000	[0]	[]	0
521100002	4	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,4},1000}]	0	0	0	60	2	[]	8000	[]	{0,0}	250000	[0]	[]	0
521100002	5	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,5},1000}]	0	0	0	60	2	[]	10000	[]	{0,0}	300000	[0]	[]	0
521100002	6	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,6},1000}]	0	0	0	60	2	[]	12000	[]	{0,0}	350000	[0]	[]	0
521100002	7	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,7},1000}]	0	0	0	60	2	[]	14000	[]	{0,0}	400000	[0]	[]	0
521100002	8	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,8},1000}]	0	0	0	60	2	[]	16000	[]	{0,0}	450000	[0]	[]	0
521100002	9	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,9},1000}]	0	0	0	60	2	[]	18000	[]	{0,0}	500000	[0]	[]	0
521100002	10	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,10},1000}]	0	0	0	60	2	[]	20000	[]	{0,0}	550000	[0]	[]	0
521100002	11	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,11},1000}]	0	0	0	60	2	[]	22000	[]	{0,0}	600000	[0]	[]	0
521100002	12	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,12},1000}]	0	0	0	60	2	[]	24000	[]	{0,0}	650000	[0]	[]	0
521100002	13	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,13},1000}]	0	0	0	60	2	[]	26000	[]	{0,0}	700000	[0]	[]	0
521100002	14	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,14},1000}]	0	0	0	60	2	[]	28000	[]	{0,0}	750000	[0]	[]	0
521100002	15	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,15},1000}]	0	0	0	60	2	[]	30000	[]	{0,0}	800000	[0]	[]	0
521100002	16	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,16},1000}]	0	0	0	60	2	[]	32000	[]	{0,0}	850000	[0]	[]	0
521100002	17	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,17},1000}]	0	0	0	60	2	[]	34000	[]	{0,0}	900000	[0]	[]	0
521100002	18	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,18},1000}]	0	0	0	60	2	[]	36000	[]	{0,0}	950000	[0]	[]	0
521100002	19	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,19},1000}]	0	0	0	60	2	[]	38000	[]	{0,0}	1000000	[0]	[]	0
521100002	20	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,20},1000}]	0	0	0	60	2	[]	40000	[]	{0,0}	1050000	[0]	[]	0
521100002	21	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,21},1000}]	0	0	0	60	2	[]	42000	[]	{0,0}	1100000	[0]	[]	0
521100002	22	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,22},1000}]	0	0	0	60	2	[]	44000	[]	{0,0}	1150000	[0]	[]	0
